34.27542161941528,28.152949810028076,True
30.355628967285156,26.12458348274231,True
34.38761281967163,20.013190269470215,True
36.93102431297302,24.33256435394287,True
92.12540888786316,80.18268775939941,False
92.36429786682129,80.37793850898743,False
21.564658403396606,18.187366724014282,True
22.312660694122314,18.732588529586792,True
22.778724431991577,19.53338098526001,True
21.711395740509033,18.794018983840942,True
21.78646421432495,18.78758978843689,True
21.896696090698242,18.965577125549316,True
33.60942196846008,22.236051082611084,True
42.591182231903076,25.31632685661316,True
31.141696214675903,21.81033205986023,True
28.12377119064331,23.375126361846924,True
28.59382939338684,20.171526670455933,True
42.98397517204285,29.67008662223816,True
41.79463195800781,24.467350006103516,True
37.12074279785156,26.62100648880005,True
24.946864128112793,19.963176488876343,True
27.285086631774902,23.03731918334961,True
25.611655712127686,19.477412939071655,True
27.607492685317993,23.05393147468567,True
44.559064626693726,25.62812829017639,True
28.605751991271973,23.402663230895996,True
32.895819664001465,22.946918487548828,True
37.77224349975586,25.473792791366577,True
43.75392770767212,29.643789052963257,True
36.08763909339905,23.86332607269287,True
36.361841678619385,23.100908517837524,True
27.261134386062622,20.583089113235474,True
34.53097605705261,21.882365465164185,True
29.051419496536255,21.121817588806152,True
33.13674712181091,22.15166187286377,True
35.63057518005371,24.705669403076172,True
95.42907857894897,75.39403557777405,True
30.42621684074402,24.633147478103638,True
25.98015832901001,15.554747581481934,True
30.598170280456543,25.05459189414978,True
38.93416452407837,24.607019662857056,True
52.05752205848694,27.073001623153687,True
25.642573595046997,20.494969367980957,True
30.59104895591736,21.81856417655945,True
34.635451555252075,19.657759189605713,True
23.02527379989624,19.09632444381714,True
44.13015794754028,24.176406860351562,True
43.917126178741455,29.811450719833374,True
39.09749412536621,24.22978901863098,True
25.298706531524658,20.53259825706482,True
27.035375118255615,22.67592978477478,True
24.27019166946411,19.445791721343994,True
30.123470544815063,22.397671222686768,True
29.738296508789062,22.45329236984253,True
28.365190505981445,21.738134384155273,True
29.83504581451416,22.466087818145752,True
28.344439268112183,21.759109497070312,True
27.873582363128662,20.749621391296387,True
28.644123315811157,21.757221221923828,True
82.38430118560791,23.88826608657837,True
78.58930611610413,23.398306608200073,True
82.39333915710449,24.28822350502014,True
34.031431913375854,22.18780279159546,True
86.93017554283142,75.37023830413818,True
33.54386234283447,21.802127838134766,True
42.099928855895996,27.50369882583618,True
29.452845811843872,15.585254430770874,True
22.67322850227356,20.823701858520508,True
24.600402116775513,22.196858167648315,True
36.41089105606079,24.5640230178833,True
32.26530575752258,25.4227237701416,True
90.41843366622925,84.33149123191833,False
29.485825538635254,24.552077770233154,True
32.634092807769775,21.84335494041443,True
36.15297985076904,22.21878147125244,True
78.05714917182922,23.47031879425049,True
81.10649156570435,23.885573148727417,True
80.09531807899475,22.975386381149292,True
77.28331017494202,22.236720085144043,True
38.47609090805054,26.62191891670227,True
78.23253035545349,24.545456886291504,True
42.10203456878662,24.632598638534546,True
40.70930004119873,24.339454650878906,True
34.17489290237427,22.468186616897583,True
36.512532472610474,19.4772686958313,True
29.918379068374634,15.43821907043457,True
34.27605867385864,25.885693073272705,True
90.5356035232544,79.71786618232727,True
33.65567946434021,21.373020887374878,True
48.62065362930298,21.51650643348694,True
47.797324895858765,21.175758361816406,True
55.8733344078064,23.18523335456848,True
82.39044642448425,75.35856747627258,True
39.9874165058136,22.422789812088013,True
34.129706382751465,24.50971031188965,True
31.839103937149048,22.782148838043213,True
30.385092973709106,21.770561933517456,True
33.15190839767456,22.01827621459961,True
36.44801640510559,24.022953510284424,True
31.96542453765869,27.70345973968506,True
31.846338033676147,27.506176471710205,True
30.917648315429688,27.395015954971313,True
31.545280933380127,27.31489586830139,True
31.184296131134033,22.5780348777771,True
27.109949350357056,22.347334384918213,True
24.28668761253357,19.88802671432495,True
25.330276012420654,17.464112281799316,True
37.460450410842896,23.302884578704834,True
35.01240038871765,25.21786618232727,True
27.90657877922058,23.143049716949463,True
27.515159606933594,23.26232075691223,True
28.99843454360962,24.506694793701172,True
27.031591653823853,22.396605968475342,True
36.900059938430786,23.275788068771362,True
23.570777416229248,19.50172257423401,True
43.03307032585144,23.954349756240845,True
39.51091241836548,22.6291925907135,True
34.1178252696991,21.94680619239807,True
41.66175889968872,24.508622407913208,True
37.14358973503113,22.231207370758057,True
26.248401165008545,20.507652521133423,True
38.07595753669739,24.608640432357788,True
30.93325161933899,24.947975158691406,True
55.84243297576904,23.898017406463623,True
28.01372504234314,20.04908037185669,True
28.19317054748535,19.876184225082397,True
38.31856060028076,25.528255939483643,True
57.24027347564697,24.432443618774414,True
38.39319348335266,25.622876405715942,True
37.93467164039612,25.405670881271362,True
44.97841215133667,26.082250356674194,True
34.61158490180969,21.442336320877075,True
39.4649612903595,27.201974153518677,True
29.635902404785156,23.609309911727905,True
42.84868836402893,15.553017616271973,True
38.544753074645996,21.205546855926514,True
40.99937319755554,23.62856960296631,True
29.958449125289917,22.24918007850647,True
69.61858177185059,19.30676245689392,True
29.50333333015442,23.330852508544922,True
41.58099818229675,23.95323157310486,True
37.7488968372345,24.93728470802307,True
27.43154811859131,20.86336636543274,True
40.52208757400513,22.870360851287842,True
35.92424964904785,20.881425857543945,True
27.47010326385498,22.35192370414734,True
27.992040872573853,23.225443840026855,True
29.688289403915405,20.717261791229248,True
24.896507263183594,19.875215768814087,True
91.02757096290588,78.64706707000732,True
41.288849115371704,23.463884115219116,True
